X,Y,Z,Time,Distance,Stability,X_ref,Y_ref,Z_ref
-19.404766304160564,-27.103362451496064,-14.093286162757066,353.87,3.3008653272577075,T1,-5.148598737845625,-13.351253290264317,27.145317567797782
-19.84752566394152,-27.14077355185671,-12.833178807429892,353.88,3.547363866946372,T1,-5.41861938025098,-12.992791123995323,27.461469340825346
-20.307878658569784,-27.101852223556,-11.563759371113889,353.89,3.8704718803228486,T1,-5.496093069866816,-11.898935249078948,27.88401871964406
-20.78375019169383,-26.982039880357082,-10.29317522818165,353.9,4.267114881351883,T1,-5.12411538835359,-10.172287641701052,28.248020827402016
-21.272511542185594,-26.777504891261156,-9.029410277763619,353.91,4.7403818609572115,T1,-4.30003487385914,-7.9635661056826414,28.558941132061065
-21.77099806937465,-26.485289957426243,-7.780221639807156,353.92,5.270197462289276,T1,-3.5204106567036484,-6.342884319966695,28.723897682794778
-22.275543095570907,-26.103443409661516,-6.553070757360672,353.93,5.836564792960288,T1,-2.0512389902264783,-3.910250265612275,28.850349091685892
-22.78202354330724,-25.63112348672898,-5.35504738385009,353.94,6.300612936287505,T1,-0.27489839694060225,-1.7465375768747413,28.728971564351212
-23.285912205142008,-25.068666251920543,-4.192787211767248,353.95,6.45771484329701,T1,1.05519147870558,-0.5822456274744612,28.453560463637515
-23.78233166869174,-24.417610823883198,-3.0723862320652575,353.96,6.609579218563686,T1,3.2346441427198265,0.6276969349846567,27.69506904388933
-24.26610583297577,-23.68067969866801,-1.9993169586117687,353.97,6.747861316565261,T1,5.5838046092407,1.166203136622584,26.51626069402931
-24.73180645735053,-22.861716446056352,-0.9783530762845306,353.98,6.865314534711768,T1,8.013077319880777,1.1247477452761327,24.96508771543772
-25.17379404255517,-21.965587129139433,-0.013509595488614455,353.99,6.956159119573532,T1,9.607669541697037,0.864312174134939,23.76009795563281
-25.586254287525776,-20.998054738032586,0.8919949535928524,354.0,7.016355777616877,T1,11.815414398959236,0.2892053779305314,21.746003950028708
-25.963233129531925,-19.96563740589014,1.7357493855964852,354.01,7.043777475786909,T1,13.59888720681515,-0.3135553122777806,19.525610715515803
-26.298674718286232,-18.875461161314554,2.516131380300423,354.02,7.031055322378183,T1,14.758040600917226,-0.7665193916644075,17.129202216891013
-26.586467402259267,-17.735116664853173,3.23226016593349,354.03,6.8039821047899975,T1,15.128310467075423,-0.9286982526244333,15.446528122155193
-26.820502785437302,-16.55252711768668,3.883923637243537,354.04,6.217478311199711,T1,15.087006973557877,-0.9293244394055797,12.819074369301193
-26.99475208878074,-15.335831725144292,4.471485355934966,354.05,5.642391573813732,T1,14.439770203147038,-0.6491804545185477,10.107146579315831
-27.103362451496064,-14.093286162757066,4.995778242605893,354.06,5.1321355032185405,T1,13.768312066599687,-0.32624663693706274,8.280829113022259
-27.14077355185671,-12.833178807429892,5.457992280106151,354.07,4.7486395523182585,T1,12.569514445154196,0.3253567317494185,5.568767517232044
-27.101852223556,-11.563759371113889,5.8595633027546254,354.08,4.507150498758777,T1,11.327446001905132,1.1318205435712454,2.9651457623239055
-26.982039880357082,-10.29317522818165,6.202069114518285,354.09,4.375076739966873,T1,10.20385314887352,2.0442840560048507,0.5462162427481003
-26.777504891261156,-9.029410277763619,6.487137963805369,354.1,4.450251934841045,T1,9.57408353044596,2.696017205923829,-0.9430594688029919
-26.485289957426243,-7.780221639807156,6.716373001134631,354.11,4.647243488490703,T1,8.859030025270789,3.743868152669452,-3.0014174360574053
-26.103443409661516,-6.553070757360672,6.891294928708957,354.12,4.91262781085733,T1,8.45888740157165,4.914640963403513,-4.907730547359493
-25.63112348672898,-5.35504738385009,7.0133037458713705,354.13,5.272057704126061,T1,8.39813420463824,6.253247498599708,-6.753825271309852
-25.068666251920543,-4.192787211767248,7.083659381916647,354.14,5.669417159598758,T1,8.54445375880129,7.240756117396756,-7.990091938060289
-24.417610823883198,-3.0723862320652575,7.103480122557196,354.15,6.03518681752731,T1,9.009639700977162,8.816843338958414,-9.875840792002425
-23.68067969866801,-1.9993169586117687,7.07375707458056,354.16,6.088312563640334,T1,9.685298798545242,10.390965586741872,-11.781281461334556
-22.861716446056352,-0.9783530762845306,6.995382443288488,354.17,6.0300990700667425,T1,10.191295011098555,11.354620677542115,-13.043293473994838
-21.965587129139433,-0.013509595488614455,6.869189072537672,354.18,5.92510968834478,T1,10.94058503373414,12.533521922867983,-14.91210738781662
-20.998054738032586,0.8919949535928524,6.695998468844168,354.19,5.790211801782726,T1,11.589793972903847,13.250319303882783,-16.780420423593412
-19.96563740589014,1.7357493855964852,6.476674359866813,354.2,5.6226351033588235,T1,12.069842997818178,13.408567452396317,-18.709447747039558
-18.875461161314554,2.516131380300423,6.212178702925801,354.21,5.403317231811937,T1,12.270071958581209,13.19423016158284,-20.05006333799759
-17.735116664853173,3.23226016593349,5.9036269642967465,354.22,5.121475168931672,T1,12.35176766164002,12.42736486495243,-22.121714067434525
-16.55252711768668,3.883923637243537,5.552339462831147,354.23,4.80832137174255,T1,12.118024295332155,11.210945813255009,-24.168248529417827
-15.335831725144292,4.471485355934966,5.159885660571291,354.24,4.47396440717343,T1,11.505906010136648,9.687852618607188,-26.04357158839405
-14.093286162757066,4.995778242605893,4.728118547893318,354.25,4.119389415565904,T1,10.86117627372638,8.598410665714347,-27.14193706779921
-12.833178807429892,5.457992280106151,4.2591967670612245,354.26,3.7041911788505373,T1,9.523718040772478,7.0283449533952105,-28.537042468461095
-11.563759371113889,5.8595633027546254,3.7555928784458295,354.27,3.308913094829829,T1,7.772130093481285,5.746662865009277,-29.66521716854517
-10.29317522818165,6.202069114518285,3.2200871841731615,354.28,2.9634178761009964,T1,6.416679484641586,5.146197183055592,-30.29689616658751
-9.029410277763619,6.487137963805369,2.6557477009215775,354.29,2.5696955609013914,T1,4.191323121459875,4.689885770184744,-31.06805740704904
-7.780221639807156,6.716373001134631,2.0658980617944365,354.3,2.276578727187425,T1,1.8454990947078673,4.723742154216062,-31.55891722010304
-6.553070757360672,6.891294928708957,1.4540761511928222,354.31,2.042504074827798,T1,-0.5109615683227345,5.078737008527548,-31.64535838217398
-5.35504738385009,7.0133037458713705,0.8239870075936578,354.32,1.8854777406092984,T1,-2.0399984459858826,5.374279434435297,-31.429749069463064
-4.192787211767248,7.083659381916647,0.1794539064421576,354.33,1.860665892319885,T1,-4.201927869111378,5.723360955875952,-30.69393912671019
-3.0723862320652575,7.103480122557196,-0.47562844688481537,354.34,1.8963164167019608,T1,-6.120788605449048,5.793143038907556,-29.55645019021506
-1.9993169586117687,7.07375707458056,-1.137334995668963,354.35,2.091242483012771,T1,-7.214944800634311,5.637450863665304,-28.653922154939337
-0.9783530762845306,6.995382443288488,-1.8017426542955213,354.36,2.302929047097219,T1,-8.50279717960952,5.1168665322300795,-27.188005412420644
-0.013509595488614455,6.869189072537672,-2.464951657693777,354.37,2.6297184893227095,T1,-9.295511078060873,4.363040340897291,-25.638629240154238
0.8919949535928524,6.695998468844168,-3.123094691690644,354.38,2.948855756461797,T1,-9.571731562374174,3.5599826014348377,-23.981316045559932
1.7357493855964852,6.476674359866813,-3.7723336307488595,354.39,2.5431372120486957,T1,-9.499707385678256,3.0922785426567234,-22.790069508675856
2.516131380300423,6.212178702925801,-4.408844828060547,354.4,2.2695584139256044,T1,-9.113102644395758,2.6085307016698054,-20.864491359624484
3.23226016593349,5.9036269642967465,-5.028795012138511,354.41,2.1829591513210835,T1,-8.556691228659092,2.467520586393768,-18.830317985117254
3.883923637243537,5.552339462831147,-5.628310886433136,354.42,2.2592407438058975,T1,-8.000335379783225,2.6717379631017155,-16.811933962574084
4.471485355934966,5.159885660571291,-6.203446442206482,354.43,2.4152330518608296,T1,-7.680862978181664,2.9515975065477966,-15.5406627293486
4.995778242605893,4.728118547893318,-6.750152712419939,354.44,2.6462856590248722,T1,-7.286696034430568,3.4537036780067787,-13.807549148859
5.457992280106151,4.2591967670612245,-7.264255143846444,354.45,2.914602514188723,T1,-6.933859264595203,3.8686000360089086,-12.292297912617403
5.8595633027546254,3.7555928784458295,-7.741443873617736,354.46,3.0490271555354433,T1,-6.670272879868848,4.00857034239578,-11.382697941679785
6.202069114518285,3.2200871841731615,-8.17728189882907,354.47,2.366916153466635,T1,-6.157675880485047,3.943436388758619,-10.127981018142437
6.487137963805369,2.6557477009215775,-8.567235373454006,354.48,1.7994577054390999,T1,-5.447081941887986,3.5603832032392897,-8.980239656060697
6.716373001134631,2.0658980617944365,-8.906729032775662,354.49,1.1975185510117796,T1,-4.528511999638692,2.974266859268929,-7.951036241110753
6.891294928708957,1.4540761511928222,-9.191228048552778,354.5,0.7519131470163779,T1,-3.8241231799039563,2.56239928076086,-7.34784222945903
7.0133037458713705,0.8239870075936578,-9.416345525946047,354.51,0.33035189133545423,T1,-2.696782365194368,2.0651028596487966,-6.589164860960233
7.083659381916647,0.1794539064421576,-9.577972492763053,354.52,0.20845342686149676,T1,-1.5777478775435014,1.861848843330424,-6.010079482411628
7.103480122557196,-0.47562844688481537,-9.672424792148965,354.53,0.6084990481397484,T1,-0.558964016451165,2.0386966620571583,-5.593453564836142
7.07375707458056,-1.137334995668963,-9.696599018288463,354.54,0.9819797533619865,T1,0.03159618996859205,2.3601932108821995,-5.3957133681082325
6.995382443288488,-1.8017426542955213,-9.648127820403385,354.55,1.1924672355135062,T1,0.7567169942486038,3.0650413151821194,-5.214661203108415
6.869189072537672,-2.464951657693777,-9.525523847488294,354.56,0.6221954813119974,T1,1.284824040838125,3.87577045923602,-5.179919427796141
6.695998468844168,-3.123094691690644,-9.328301591962546,354.57,0.37460657109660145,T1,1.540984177293688,4.371009026341783,-5.241976344981342
6.476674359866813,-3.7723336307488595,-9.057067608829387,354.58,0.7363985053977905,T1,1.8232367224917367,4.897188122854928,-5.4556813350706435
