sessionState,prevStepMs,sensorLocation,spm,stepCounter,gpsStepLength
200,1773659222911,LEFT_ANKLE,94.841438,287,0.000000
200,1773659223549,RIGHT_ANKLE,94.443367,288,0.000000
200,1773659224327,LEFT_ANKLE,92.101952,289,0.000000
200,1773659224869,RIGHT_ANKLE,94.443367,290,0.000000
200,1773659225543,LEFT_ANKLE,92.818054,291,0.000000
200,1773659226133,RIGHT_ANKLE,94.919861,292,0.000000
200,1773659226813,LEFT_ANKLE,92.983665,293,0.000000
200,1773659227402,RIGHT_ANKLE,97.527748,294,0.000000
200,1773659228078,LEFT_ANKLE,93.157692,295,0.000000
200,1773659228722,RIGHT_ANKLE,94.540001,296,0.000000
200,1773659229300,LEFT_ANKLE,94.597557,297,0.000000
200,1773659229934,RIGHT_ANKLE,96.557495,298,0.000000
200,1773659230614,LEFT_ANKLE,92.187439,299,0.000000
200,1773659231250,RIGHT_ANKLE,94.048180,300,0.000000
200,1773659231884,LEFT_ANKLE,94.538025,301,0.000000
200,1773659232519,RIGHT_ANKLE,94.488342,302,0.000000
200,1773659233151,LEFT_ANKLE,94.488342,303,0.000000
200,1773659233738,RIGHT_ANKLE,94.687378,304,0.000000
200,1773659234370,LEFT_ANKLE,94.836876,305,0.000000
200,1773659234959,RIGHT_ANKLE,97.246986,306,0.000000
200,1773659235633,LEFT_ANKLE,97.246986,307,0.000000
200,1773659236272,RIGHT_ANKLE,96.900330,308,0.000000
200,1773659236904,LEFT_ANKLE,94.590050,309,0.000000
200,1773659237492,RIGHT_ANKLE,96.900330,310,0.000000
200,1773659238123,LEFT_ANKLE,94.640198,311,0.000000
200,1773659238765,RIGHT_ANKLE,94.640198,312,0.000000
200,1773659239485,LEFT_ANKLE,94.493935,313,0.000000
200,1773659240076,RIGHT_ANKLE,96.689308,314,0.000000
200,1773659240752,LEFT_ANKLE,92.434166,315,0.000000
200,1773659241344,RIGHT_ANKLE,94.522224,316,0.000000
200,1773659241975,LEFT_ANKLE,95.065308,317,0.000000
200,1773659242562,RIGHT_ANKLE,99.320457,318,0.000000
200,1773659243193,LEFT_ANKLE,97.175232,319,0.000000
200,1773659243831,RIGHT_ANKLE,97.175232,320,0.000000
200,1773659244462,LEFT_ANKLE,95.087166,321,0.000000
200,1773659245099,RIGHT_ANKLE,94.788612,322,0.000000
200,1773659245773,LEFT_ANKLE,94.440857,323,0.000000
200,1773659246365,RIGHT_ANKLE,94.440857,324,0.000000
200,1773659247043,LEFT_ANKLE,92.766487,325,0.000000
200,1773659247635,RIGHT_ANKLE,94.854553,326,0.000000
200,1773659248310,LEFT_ANKLE,93.087006,327,0.000000
200,1773659248945,RIGHT_ANKLE,94.909477,328,0.000000
200,1773659249579,LEFT_ANKLE,92.671425,329,0.000000
200,1773659250167,RIGHT_ANKLE,96.825584,330,0.000000
200,1773659250801,LEFT_ANKLE,94.587547,331,0.000000
200,1773659251385,RIGHT_ANKLE,97.105080,332,0.000000
200,1773659252063,LEFT_ANKLE,97.105080,333,0.000000
200,1773659252653,RIGHT_ANKLE,99.457649,334,0.000000
200,1773659253379,LEFT_ANKLE,94.942566,335,0.000000
200,1773659253969,RIGHT_ANKLE,97.295135,336,0.000000
200,1773659254698,LEFT_ANKLE,90.945038,337,0.000000
200,1773659255285,RIGHT_ANKLE,95.344818,338,0.000000
200,1773659255965,LEFT_ANKLE,90.858276,339,0.000000
200,1773659256599,RIGHT_ANKLE,94.855812,340,0.000000
200,1773659257280,LEFT_ANKLE,90.326080,341,0.000000
200,1773659257964,RIGHT_ANKLE,90.326080,342,0.000000
200,1773659258547,LEFT_ANKLE,90.326080,343,0.000000
200,1773659259139,RIGHT_ANKLE,94.698097,344,0.000000
200,1773659259771,LEFT_ANKLE,94.797935,345,0.000000
200,1773659260404,RIGHT_ANKLE,97.024925,346,0.000000
200,1773659261135,LEFT_ANKLE,97.024925,347,0.000000
200,1773659261673,RIGHT_ANKLE,97.024925,348,0.000000
